4311944;26122682;112632836;
4311944;112632836;2486315153;
4311944;2486315153;2486315155;
4311944;2486315155;2486710653;
4311944;2486710653;26122848;
4311945;112627997;2486710639;
4311945;2486710639;26122676;
4311945;26122676;26122675;
4311945;26122675;112631533;
4311945;112631533;26122674;
4311945;26122674;26122673;
4311946;1561621080;2486710636;
4311946;2486710636;2486710635;
4311946;2486710635;2486710634;
4311949;26122708;3139458006;
4311949;3139458006;2486710654;
4311949;2486710654;2486315110;
4311949;2486315110;26122709;
4311949;26122709;1187411596;
4311949;1187411596;26122693;
4311951;26122707;112634552;
4311951;112634552;26122706;
4311951;26122706;2486315138;
4311951;2486315138;112634554;
4311951;112634554;2486315136;
4311951;2486315136;26122705;
4311951;26122705;112633972;
4311951;112633972;26122704;
4311951;26122704;112633698;
4311951;112633698;26122703;
4311951;26122703;2486315133;
4311951;2486315133;112633704;
4311951;112633704;2486315131;
4311951;2486315131;26122702;
4311951;26122702;2486315128;
4311951;2486315128;2486315125;
4311951;2486315125;2486710646;
4311951;2486710646;2486710645;
4311951;2486710645;2486710644;
4311951;2486710644;2486710643;
4311951;2486710643;26122700;
13797528;287458354;287458362;
13797528;287458362;287458356;
13797528;287458356;420865858;
13797528;420865858;2583930788;
13797704;128566335;2486710610;
13797704;2486710610;128560437;
13797785;26015915;26015917;
13797785;26015917;4724823852;
13797785;4724823852;26015919;
13797785;26015919;2490198515;
13797785;2490198515;26015921;
13797785;26015921;4724823853;
13797785;4724823853;26015923;
13797785;26015923;2490198503;
13797785;2490198503;128569678;
13797813;128569766;2490198498;
13797813;2490198498;26015924;
13797813;26015924;4724823854;
13797813;4724823854;26015922;
13797813;26015922;2490198511;
13797813;2490198511;3092764720;
13797813;3092764720;26015920;
13797813;26015920;26015918;
13797813;26015918;26015916;
13797865;128571479;128571478;
13797865;128571478;4731117095;
13797865;4731117095;128571477;
13797865;128571477;128571476;
13797865;128571476;4731117094;
13797865;4731117094;2490198521;
13797865;2490198521;128617101;
13797903;128616477;4731117091;
13797903;4731117091;2490198518;
13797903;2490198518;128573633;
13797903;128573633;128573635;
13797903;128573635;4526609656;
13797903;4526609656;128573640;
13797903;128573640;4526609655;
13797951;411831032;128575849;
13797951;128575849;128575853;
13797951;128575853;2490198504;
13797951;2490198504;4731117097;
13797951;4731117097;128616478;
13797988;128617100;4731117096;
13797988;4731117096;128577510;
13797988;128577510;128577516;
13797988;128577516;128577517;
13797988;128577517;2490198500;
13797988;2490198500;128577519;
13798046;128580161;2490198492;
13798046;2490198492;128580163;
13798046;128580163;128580166;
13798046;128580166;128579822;
13798046;128579822;3092764690;
13798046;3092764690;128579825;
13798089;128581932;2490198488;
13798089;2490198488;128581937;
13798105;2490198483;2490198482;
13798158;3092764704;128587399;
13798158;128587399;128587401;
13798158;128587401;128587402;
13798158;128587402;128587405;
13798158;128587405;128587408;
13798158;128587408;128587410;
13798158;128587410;128587416;
13798192;128587416;128588840;
13798192;128588840;128588844;
13798192;128588844;128588845;
13798192;128588845;128588848;
13798192;128588848;128588850;
13798192;128588850;128588853;
13798192;128588853;128588856;
13798192;128588856;128588858;
13798242;3092764696;128578693;
13798242;128578693;128578696;
13798242;128578696;128578699;
13798242;128578699;128578701;
13798242;128578701;128578702;
13798272;128607704;128594096;
13798272;128594096;128594097;
13798272;128594097;128594098;
13798272;128594098;128594099;
13798272;128594099;128594102;
13798272;128594102;128594103;
13798272;128594103;128594106;
13798272;128594106;128594107;
13798272;128594107;128594109;
13798272;128594109;128594110;
13798272;128594110;128594112;
13798272;128594112;2490198489;
13798272;2490198489;3092764702;
13798272;3092764702;128579825;
13798291;128588858;2354389954;
13798291;2354389954;2354389956;
13798291;2354389956;2354389958;
13798291;2354389958;2354389944;
13798291;2354389944;2354389953;
13798291;2354389953;2354389946;
13798291;2354389946;2354389945;
13798291;2354389945;2354389955;
13798291;2354389955;2354389948;
13798291;2354389948;2354389949;
13798291;2354389949;2354389950;
13798291;2354389950;128580161;
13798541;128583031;2490198483;
13798545;128583033;4452315949;
13798545;4452315949;128578706;
13798575;128591054;128591056;
13798575;128591056;128591059;
13798575;128591059;128591062;
13798575;128591062;128591064;
13798575;128591064;128591066;
13798575;128591066;128591068;
13798575;128591068;128591070;
13798575;128591070;128591072;
13798575;128591072;128591075;
13798688;128560426;128616477;
13798688;128616477;2490198516;
13798688;2490198516;2490198512;
13798688;2490198512;2490198507;
13798688;2490198507;128616478;
13798688;128616478;128560429;
13798697;128560429;4731117092;
13798697;4731117092;2486710615;
13798716;128560429;128617100;
13798716;128617100;2490198508;
13798716;2490198508;2490198514;
13798716;2490198514;2490198519;
13798716;2490198519;128617101;
13798716;128617101;128560426;
13798768;128616478;128617100;
13798803;128617101;128616477;
13798889;128571476;128623929;
13798889;128623929;128623931;
13798889;128623931;128623933;
13798889;128623933;128623934;
13798889;128623934;128623935;
13798889;128623935;128577510;
13798931;128575853;128625787;
13798931;128625787;128625788;
13798931;128625788;128625791;
13798931;128625791;128625793;
13798931;128625793;128573633;
13860800;1352646998;4464130487;
13860800;4464130487;4731670855;
13860800;4731670855;130075601;
13860800;130075601;4464130488;
13860800;4464130488;130075593;
13860802;130075593;4464130690;
13860802;4464130690;130075701;
13860802;130075701;4464130689;
13860802;4464130689;130075702;
13860802;130075702;130075703;
13860802;130075703;4464130691;
13860802;4464130691;130075706;
13860802;130075706;4464130692;
13860802;4464130692;130075708;
13860802;130075708;4464130693;
13860802;4464130693;3092747277;
13860802;3092747277;130075709;
13860802;130075709;3092747274;
26248552;287458423;430267067;
26248558;287458423;287458425;
26248558;287458425;4496173898;
26248558;4496173898;4496173895;
26248558;4496173895;4496173896;
26248558;4496173896;287458427;
26248558;287458427;4496173897;
26248558;4496173897;4496173889;
26248558;4496173889;430267072;
26248558;430267072;4496173388;
26248558;4496173388;431615501;
26248558;431615501;1187434185;
26248558;1187434185;3151242977;
26248558;3151242977;287458391;
26248559;287458431;4378186376;
26248559;4378186376;4378186209;
26248559;4378186209;4378186138;
26248559;4378186138;2156104173;
26248559;2156104173;4378185977;
26248559;4378185977;4378185958;
26248559;4378185958;287458429;
26248559;287458429;2156098702;
26248559;2156098702;4378185663;
26248559;4378185663;2156104175;
26248559;2156104175;4378185615;
26248559;4378185615;430006697;
26248559;430006697;287458442;
26248559;287458442;287458440;
26248559;287458440;3554953684;
26248559;3554953684;4210849144;
26248559;4210849144;4210849143;
26248559;4210849143;4202779474;
26248559;4202779474;412246600;
26248563;287458443;287458447;
26248564;411506246;444011315;
26248564;444011315;444004669;
26248564;444004669;4718388084;
26248564;4718388084;444004670;
26248564;444004670;444004671;
26248564;444004671;444004672;
26248564;444004672;444004676;
26248564;444004676;444004673;
26248564;444004673;444004674;
26248564;444004674;444011311;
26248564;444011311;287458452;
26248565;287458449;411834913;
26248565;411834913;416007714;
26248565;416007714;411834914;
26248567;287458447;2605287683;
26248567;2605287683;287458449;
27009797;296058430;296059591;
27009797;296059591;296059590;
27009797;296059590;3230631168;
27009797;3230631168;4004264458;
27009797;4004264458;291991212;
27009797;291991212;3230631169;
27009797;3230631169;296057070;
27009797;296057070;4605838358;
27009797;4605838358;297370586;
27009797;297370586;3230631171;
27009797;3230631171;296057078;
27009797;296057078;296057068;
27009797;296057068;1561621101;
27009797;1561621101;1561621113;
27009803;296057110;296057078;
27009951;296058425;4605838359;
27009951;4605838359;296057110;
27009951;296057110;3230631183;
27009951;3230631183;296058426;
27009951;296058426;3230631182;
27009951;3230631182;3230631179;
27009951;3230631179;1561621115;
27009951;1561621115;4004264453;
27009951;4004264453;3230631177;
27009951;3230631177;296058427;
27009951;296058427;3230631176;
27009951;3230631176;3230631175;
27009951;3230631175;296058428;
27009951;296058428;3230631173;
27009951;3230631173;4605847606;
27009951;4605847606;3230631172;
27009951;3230631172;4605847605;
27009951;4605847605;296058429;
27009951;296058429;296058430;
27009951;296058430;296058743;
27103792;4478069058;297369724;
27103792;297369724;4478069059;
27103792;4478069059;297369739;
27103792;297369739;4478069033;
27103792;4478069033;297369726;
27103792;297369726;432578823;
27103792;432578823;4393941395;
27103806;128560419;2485736716;
27103806;2485736716;297369929;
27103806;297369929;297369930;
27103806;297369930;4585887657;
27103806;4585887657;297369931;
27103806;297369931;4585887654;
27103806;4585887654;2485736721;
27103806;2485736721;297369932;
27103806;297369932;4585887646;
27103806;4585887646;4585887653;
27103806;4585887653;297369933;
27103806;297369933;431647237;
27103806;431647237;297369934;
27103806;297369934;3250683243;
27103806;3250683243;431647238;
27103806;431647238;2485736724;
27149264;297880023;297880024;
27149264;297880024;297880025;
27149264;297880025;297880026;
27149266;128560423;297880033;
27149266;297880033;297880050;
27149266;297880050;2169223431;
27149266;2169223431;2169223410;
27149266;2169223410;297880051;
27149266;297880051;297880041;
27149266;297880041;2169223450;
27149266;2169223450;297880042;
27149266;297880042;2169223443;
27149266;2169223443;3250683197;
27289587;432578825;297369732;
27289587;297369732;773982487;
27289587;773982487;299598676;
27289587;299598676;299574096;
27289587;299574096;4478069050;
27289587;4478069050;432578798;
27289587;432578798;299573551;
27289587;299573551;4452315785;
27289587;4452315785;432578800;
27289587;432578800;4452315783;
27289587;4452315783;299573943;
27289587;299573943;299608221;
27289994;299573551;299607856;
27289994;299607856;299597869;
27289994;299597869;122491913;
27290079;299579764;3570149214;
27290079;3570149214;3570149216;
27290079;3570149216;299579035;
27290079;299579035;1106006315;
27290079;1106006315;1106006333;
27290127;299580145;299599582;
27290127;299599582;299590514;
27290127;299590514;299583544;
27290127;299583544;299590114;
27290127;299590114;299592087;
27290127;299592087;1106006331;
27290127;1106006331;3570149219;
27290127;3570149219;299579764;
27290127;299579764;299579766;
27290137;299579890;299580230;
27290137;299580230;1106006305;
27290137;1106006305;299599501;
27290137;299599501;299599440;
27290137;299599440;299590394;
27290137;299590394;1108076408;
27290191;1352647013;299592374;
27290191;299592374;299599024;
27290191;299599024;297369742;
27290217;299580961;3570149231;
27290217;3570149231;1106006305;
27290217;1106006305;1106006331;
27290217;1106006331;1106006315;
27290217;1106006315;1352647025;
27290392;299583501;1106006324;
27290392;1106006324;299583544;
27290456;1731169430;4492321405;
27290456;4492321405;4492321407;
27290456;4492321407;1731169422;
27290456;1731169422;343634602;
27290456;343634602;1334167600;
27290456;1334167600;299584061;
27290456;299584061;299584064;
27290456;299584064;1731169440;
27290456;1731169440;1731169436;
27290456;1731169436;299584296;
27290456;299584296;299580961;
27290456;299580961;343634589;
27290456;343634589;299584069;
27290902;299590114;299590394;
27290952;299592084;4478069063;
27290952;4478069063;1731169595;
27290952;1731169595;1106006309;
27290952;1106006309;299592133;
27290952;299592133;4478069062;
27290952;4478069062;299592087;
27290952;299592087;4478069061;
27290952;4478069061;299592090;
27290952;299592090;1106006333;
27290952;1106006333;1731169566;
27290952;1731169566;4478069064;
27290952;4478069064;299592084;
27290999;299592374;299592379;
27291456;773982490;4452315771;
27291456;4452315771;4452315772;
27291456;4452315772;773982495;
27291456;773982495;4452315770;
27291456;4452315770;773982498;
27291456;773982498;773982485;
27291456;773982485;773982494;
27291486;299598126;299597866;
27291520;299598639;299598126;
27291520;299598126;299598638;
27291520;299598638;299598676;
27291749;299598639;299599207;
27291749;299599207;299597869;
27292207;130075497;299604253;
27292207;299604253;299604350;
27292207;299604350;299604140;
27292207;299604140;299604137;
27292207;299604137;4731670862;
27292207;4731670862;299604136;
27292207;299604136;1352647022;
27292604;299608246;1731170416;
27292604;1731170416;299608108;
27292604;299608108;4394003187;
27292604;4394003187;299608120;
27292604;299608120;1731170240;
27292604;1731170240;1731170233;
27292604;1731170233;299607855;
27292604;299607855;1731170248;
27292604;1731170248;1731170245;
27292604;1731170245;299607856;
27292621;299608220;299608246;
27292621;299608246;299608221;
28785456;128560446;2225284288;
29035149;112651991;112651992;
29035151;112652932;112613608;
29035153;112613608;26057853;
29036509;3092764704;3092764717;
29036509;3092764717;3092764708;
29036509;3092764708;26015899;
29036509;26015899;26015901;
29036509;26015901;26015903;
29036509;26015903;26015905;
29036509;26015905;26015907;
29036509;26015907;128579264;
29036513;25532210;3522106316;
29036513;3522106316;3522106322;
29036513;3522106322;3522106324;
29036513;3522106324;25532211;
29036514;319327505;319327503;
29036519;1352646988;4731670863;
29036519;4731670863;1352647001;
29036519;1352647001;4394003172;
29036519;4394003172;4394003185;
29036519;4394003185;1352647025;
29036519;1352647025;1352663675;
29036519;1352663675;1352663647;
29036519;1352663647;299592113;
30911255;297369744;299599148;
30911274;409118177;4720708095;
30911274;4720708095;26015876;
30911274;26015876;774051018;
30911274;774051018;3622681757;
30911274;3622681757;409118178;
30911274;409118178;3622681758;
30911274;3622681758;409118179;
30911274;409118179;1352663664;
30911275;343634626;1223751736;
30911275;1223751736;1223751698;
30911276;343634639;343634632;
30911276;343634632;343634636;
30911276;343634636;343634623;
30911278;444023185;343634633;
30911280;343634636;410371870;
30911281;343634639;1223751627;
30911281;1223751627;4478053098;
30911284;343646666;415788575;
30911284;415788575;343634648;
30911284;343634648;1548540063;
30911284;1548540063;343634647;
30911284;343634647;343634646;
30912870;2168903802;1165604097;
30912870;1165604097;343646682;
30912870;343646682;343646683;
30912870;343646683;343646684;
30912870;343646684;402542090;
30912871;343646685;416410137;
30912871;416410137;343646683;
30912872;343634649;343646685;
30912874;128578706;416007715;
30912874;416007715;316511865;
30912874;316511865;4464000772;
30912874;4464000772;416007716;
30912875;128560437;343646688;
30912876;343646688;343646697;
30912876;343646697;2490198485;
30912876;2490198485;2486710547;
30912877;416007731;4526689698;
30912877;4526689698;4526689701;
30912877;4526689701;4526689693;
30912877;4526689693;416007732;
30912877;416007732;343646695;
30912877;343646695;4526689702;
30912877;4526689702;428670443;
30912877;428670443;343646696;
30912877;343646696;343646697;
30912878;416007724;428670444;
30912878;428670444;428670445;
30912878;428670445;343646698;
30912878;343646698;343646700;
30912878;343646700;416007714;
30912880;416007718;428050263;
30912880;428050263;416007719;
30912880;416007719;343646705;
30912880;343646705;1165604058;
30912880;1165604058;4526688784;
30912880;4526688784;4526688769;
30912880;4526688769;4526688770;
30912880;4526688770;4526688771;
30912880;4526688771;343646706;
30912881;343646706;4526688768;
30912881;4526688768;1165604093;
30912881;1165604093;4526688775;
30912881;4526688775;404746922;
30912881;404746922;1165604092;
30912881;1165604092;1165604008;
30912881;1165604008;316511865;
30912883;128560448;3443071665;
30912883;3443071665;3443071666;
30912883;3443071666;343646709;
30912883;343646709;343646728;
30912883;343646728;4526689710;
30912883;4526689710;435468997;
30912883;435468997;316511863;
30912891;343646742;1216466437;
30912891;1216466437;1216466427;
30912891;1216466427;1216466372;
30912891;1216466372;343646755;
30912891;343646755;343646741;
30912891;343646741;4598508653;
30912891;4598508653;1216466503;
30912891;1216466503;343646740;
30912891;343646740;3694392898;
30912891;3694392898;3694392899;
30912891;3694392899;3694392900;
30912891;3694392900;3694392901;
30912891;3694392901;3694392902;
30912891;3694392902;3694392903;
30912891;3694392903;3694392904;
30912891;3694392904;3694392905;
30912891;3694392905;3694392910;
30912891;3694392910;3694392906;
30912891;3694392906;3694392907;
30912891;3694392907;3694392908;
30912892;343646741;1216466373;
30912892;1216466373;4505281871;
30912892;4505281871;1216466441;
30912892;1216466441;343646746;
30912892;343646746;4013074549;
30912892;4013074549;1216466352;
30912892;1216466352;343646747;
30912893;128560439;1216466407;
30912893;1216466407;411831031;
30912893;411831031;411831030;
30912894;343646748;411831027;
30912894;411831027;343646750;
30912894;343646750;343646751;
30912895;343646752;411831027;
30912895;411831027;4526688719;
30912895;4526688719;4526688726;
30912895;4526688726;4526688725;
30912895;4526688725;4526688720;
30912895;4526688720;343646749;
30912896;343646757;4455723344;
30912896;4455723344;416011572;
30912899;343646753;416011572;
30912901;431654283;431654285;
30912901;431654285;4718387851;
30912901;4718387851;431654290;
30912901;431654290;4718387849;
30912901;4718387849;4718387850;
30912901;4718387850;431654293;
30912901;431654293;431654295;
30912901;431654295;4455723341;
30912901;4455723341;431654297;
30912901;431654297;4526688729;
30912901;4526688729;4526688730;
30912902;126604785;343646762;
30912902;343646762;425727393;
30912904;343646762;1788788781;
30912904;1788788781;1788788786;
30912904;1788788786;1788788789;
30912904;1788788789;343646761;
30912904;343646761;126608577;
34597087;401623785;401623786;
34628257;343634640;4452315764;
34628257;4452315764;4473265202;
34628257;4473265202;416410131;
34628257;416410131;444017071;
34628257;444017071;444017063;
34628257;444017063;444017065;
34628257;444017065;444017068;
34628257;444017068;2168903806;
34628269;343634629;4473312162;
34628269;4473312162;4473312163;
34628269;4473312163;4473312164;
34628269;4473312164;4464000768;
34628269;4464000768;343634630;
34628269;343634630;4473312165;
34628269;4473312165;4464000769;
34628269;4464000769;4473312166;
34628269;4473312166;343634631;
34628269;343634631;1548515353;
34628269;1548515353;343634635;
34628269;343634635;412249452;
34628269;412249452;406359726;
34628269;406359726;299575942;
34628548;343646685;416716818;
34628548;416716818;416716819;
34628548;416716819;3896082293;
34644746;343646666;343634649;
34644746;343634649;417998888;
34644746;417998888;343634640;
34771961;343646688;425725650;
34771961;425725650;343646689;
34774629;411506246;411504969;
34774629;411504969;4087312908;
34774629;4087312908;128597080;
34774629;128597080;128580161;
34777927;128581937;128586494;
34777927;128586494;128586496;
34777927;128586496;128586497;
34777927;128586497;128586500;
34777927;128586500;128586501;
34777947;128591075;4731603468;
34777947;4731603468;128591076;
34777947;128591076;128591079;
34777947;128591079;128591080;
34777947;128591080;128586501;
34798406;128580161;2490198491;
34968603;319327503;343634623;
34968603;343634623;4452315769;
34968603;4452315769;343634624;
34968603;343634624;3501878305;
34968603;3501878305;3501878306;
34968603;3501878306;4464000766;
34968603;4464000766;343634625;
34968743;343634624;410371870;
34968743;410371870;1223751698;
35006697;3092747274;130075712;
35006697;130075712;4720708099;
35006697;4720708099;4720663315;
35011273;1110673663;1110673647;
35011273;1110673647;3092784203;
35011273;3092784203;1110673551;
35011273;1110673551;1110673509;
35011273;1110673509;1110673697;
35011273;1110673697;25504163;
35011275;26122707;112638858;
35011275;112638858;4723433445;
35044064;411029252;4723379544;
35044065;26016164;411029252;
35044066;1105984390;3092784198;
35044067;411029251;411029254;
35044068;4723433444;25504135;
35044068;25504135;1105984398;
35044071;25504165;3139458245;
35044071;3139458245;3092784185;
35044071;3092784185;25504163;
35044072;411029271;1702560767;
35044072;1702560767;4598508644;
35044072;4598508644;411029260;
35044072;411029260;411029272;
35044072;411029272;1702560769;
35044072;1702560769;4598508641;
35044072;4598508641;411029259;
35044072;411029259;1702560761;
35044072;1702560761;425743058;
35044072;425743058;411029267;
35044072;411029267;425743039;
35044072;425743039;411029268;
35044072;411029268;4598508642;
35044072;4598508642;411029269;
35044072;411029269;1788788862;
35044072;1788788862;4598508643;
35044072;4598508643;425725925;
35044072;425725925;411029270;
35044072;411029270;416015390;
35044072;416015390;411029271;
35078498;411504965;411504964;
35078498;411504964;2168903806;
35078499;128597080;411504988;
35078499;411504988;411504967;
35078499;411504967;411504968;
35078499;411504968;411504969;
35078500;411504977;411504979;
35078500;411504979;420777494;
35078500;420777494;411504981;
35078500;411504981;4590506320;
35078500;4590506320;411504984;
35078500;411504984;411504986;
35078500;411504986;4455723315;
35078500;4455723315;411504987;
35078500;411504987;412249442;
35078500;412249442;2084090872;
35078500;2084090872;3554953622;
35078500;3554953622;411504967;
35078501;411504995;411835470;
35078501;411835470;411504997;
35078501;411504997;445439284;
35078501;445439284;432578810;
35078501;432578810;411504999;
35078501;411504999;432578813;
35078501;432578813;445439290;
35078501;445439290;411504977;
35078502;411504966;411504995;
35085950;138205703;3092764712;
35085950;3092764712;138206144;
35085950;138206144;138206145;
35085950;138206145;138206146;
35085950;138206146;2490198481;
35085950;2490198481;138206148;
35085950;138206148;128583756;
35104764;411831032;4526688722;
35104764;4526688722;4526688721;
35104764;4526688721;343646749;
35104968;2486710547;2486710548;
35104968;2486710548;2486710549;
35104968;2486710549;2486710615;
35104969;287458449;2490198487;
35104969;2490198487;2486710547;
35104970;287458454;4526609646;
35104970;4526609646;287458456;
35104970;287458456;4526609645;
35104970;4526609645;435240919;
35104970;435240919;2084091557;
35104970;2084091557;4718388054;
35104970;4718388054;287458443;
35105021;420777494;445439255;
35105021;445439255;445439258;
35105021;445439258;445439261;
35105021;445439261;1223751575;
35112603;343634625;4464000764;
35112603;4464000764;343634626;
35145152;412249442;2072674371;
35145152;2072674371;2072674370;
35145152;2072674370;412249443;
35145152;412249443;4517268370;
35145152;4517268370;412249444;
35145152;412249444;412249445;
35145152;412249445;412249446;
35145152;412249446;412246602;
35145153;444011310;4381093243;
35145153;4381093243;2617650079;
35145153;2617650079;1548554613;
35145153;1548554613;412246608;
35145272;412246602;412247985;
35145272;412247985;1223751669;
35145272;1223751669;1223751757;
35145272;1223751757;412247991;
35145272;412247991;1223751671;
35145272;1223751671;1223751572;
35145272;1223751572;4573598489;
35145272;4573598489;412247996;
35145272;412247996;4573598490;
35145272;4573598490;412248000;
35145272;412248000;412248004;
35145272;412248004;412248006;
35145272;412248006;4523942708;
35145272;4523942708;412248011;
35145272;412248011;1223751610;
35145272;1223751610;412248019;
35145521;411504977;412249448;
35145521;412249448;4566797421;
35145521;4566797421;4718388481;
35145521;4718388481;412249449;
35145521;412249449;412249450;
35145521;412249450;412248019;
35145521;412248019;412249451;
35145521;412249451;420776939;
35145521;420776939;432578781;
35145521;432578781;4523960189;
35145521;4523960189;420776943;
35145522;412246600;2617650078;
35145522;2617650078;1548554615;
35145522;1548554615;412246608;
35473999;404746922;1165604007;
35473999;1165604007;1165604047;
35473999;1165604047;416007715;
35474000;416007716;416007724;
35474000;416007724;416007731;
35474000;416007731;4526689694;
35474000;4526689694;4464000775;
35474000;4464000775;4526689697;
35474000;4526689697;316511864;
35474001;416007717;4526689695;
35474001;4526689695;4464000773;
35474001;4464000773;4464000774;
35474001;4464000774;4526689696;
35474001;4526689696;4526689694;
35474002;416007719;4526688776;
35474002;4526688776;416007740;
35474002;416007740;416007741;
35474003;416007742;1209790954;
35474708;416011733;2025523126;
35474708;2025523126;416011736;
35474708;416011736;425727393;
35474709;416011733;4013074536;
35474709;4013074536;1788788857;
35474709;1788788857;425725925;
35475028;343646734;4455723345;
35475028;4455723345;3694392908;
35475028;3694392908;343646735;
35541470;416410131;416410143;
35541470;416410143;3896082315;
35541470;3896082315;416410145;
35541470;416410145;3896082314;
35541470;3896082314;416410148;
35541470;416410148;416410150;
35541470;416410150;416410152;
35541470;416410152;416410137;
35541709;416007716;416007717;
35541709;416007717;416007718;
35541709;416007718;1165604001;
35541709;1165604001;316511864;
35541722;343646706;4526688766;
35541722;4526688766;4464000771;
35541722;4464000771;4526688774;
35541722;4526688774;4526688767;
35541722;4526688767;417998887;
35541722;417998887;138205494;
35541722;138205494;418191593;
35541722;418191593;343634642;
35541722;343634642;4473265198;
35541722;4473265198;4464000770;
35541722;4464000770;343634640;
35565170;416716819;416716837;
35565170;416716837;416716839;
35565170;416716839;416716818;
35608866;416007741;416007742;
35725581;418191593;4731603471;
35725581;4731603471;417998897;
35725581;417998897;417998898;
35725581;417998898;417998904;
35725581;417998904;417998905;
35725581;417998905;417998906;
35725587;417998888;1165604040;
35725587;1165604040;417998906;
35725587;417998906;417998907;
35725587;417998907;417998908;
35725587;417998908;417998910;
35725587;417998910;343634648;
35727408;411834914;411834915;
35727410;411834915;128597080;
35997529;112613592;2622548691;
35997529;2622548691;2622548689;
35997529;2622548689;4378186448;
35997529;4378186448;444004655;
35997529;444004655;2622548690;
35997529;2622548690;444004645;
35997529;444004645;420774512;
35997529;420774512;3170300793;
35997529;3170300793;2060757030;
35997529;2060757030;4378185396;
35997529;4378185396;2060757032;
35997529;2060757032;4202779469;
35997529;4202779469;4526607778;
35997529;4526607778;2485736709;
35997529;2485736709;2485736710;
35997529;2485736710;432597947;
35997762;420776909;420776894;
35997763;112613604;2846609715;
35997763;2846609715;2846609714;
35997763;2846609714;2846609713;
35997763;2846609713;444026528;
35997763;444026528;444026527;
35997763;444026527;420776961;
35997812;420777495;420777496;
35997812;420777496;445439274;
35997812;445439274;412256453;
35997812;412256453;411835470;
35997812;411835470;4455723310;
