26057850;41.18124;-8.592369;-0.1499651;0.7187482
26057852;41.18219;-8.592838;-0.1499733;0.7187649
26057853;41.18035;-8.59204;-0.1499594;0.7187327
26057854;41.18017;-8.591809;-0.1499554;0.7187295
26057855;41.17968;-8.591738;-0.1499541;0.7187209
26057856;41.17944;-8.592082;-0.1499601;0.7187167
26057857;41.17948;-8.592642;-0.1499699;0.7187175
26057858;41.17976;-8.592906;-0.1499745;0.7187223
26122652;41.18642;-8.624937;-0.1505335;0.7188386
26122653;41.18098;-8.622212;-0.150486;0.7187437
26122654;41.18156;-8.621898;-0.1504805;0.7187538
26122655;41.18163;-8.621669;-0.1504765;0.7187551
26122656;41.18155;-8.621271;-0.1504696;0.7187536
26122657;41.18135;-8.621083;-0.1504663;0.7187501
26122658;41.18111;-8.621108;-0.1504667;0.7187459
26122659;41.18092;-8.62128;-0.1504697;0.7187425
26122665;41.17924;-8.622269;-0.150487;0.7187134
26122667;41.17986;-8.622005;-0.1504824;0.7187242
26122668;41.18023;-8.621749;-0.1504779;0.7187306
26122669;41.18054;-8.621345;-0.1504709;0.718736
26122670;41.18076;-8.620958;-0.1504641;0.7187397
26122672;41.18141;-8.620761;-0.1504607;0.7187513
26122673;41.1816;-8.621129;-0.1504671;0.7187545
26122674;41.18147;-8.620681;-0.1504593;0.7187522
26122675;41.18147;-8.620181;-0.1504505;0.7187522
26122676;41.18154;-8.619866;-0.150445;0.7187535
26122677;41.18201;-8.621868;-0.15048;0.7187617
26122678;41.18237;-8.622204;-0.1504858;0.7187679
26122679;41.18178;-8.622381;-0.1504889;0.7187577
26122680;41.18122;-8.622524;-0.1504914;0.7187479
26122681;41.18073;-8.622842;-0.150497;0.7187394
26122682;41.18042;-8.623297;-0.1505049;0.7187338
26122684;41.17841;-8.62256;-0.1504921;0.7186989
26122687;41.17875;-8.622753;-0.1504954;0.7187048
26122693;41.17982;-8.623949;-0.1505163;0.7187234
26122697;41.17992;-8.623983;-0.1505169;0.7187252
26122698;41.18008;-8.623898;-0.1505154;0.7187279
26122699;41.18013;-8.623793;-0.1505136;0.7187288
26122700;41.18028;-8.62272;-0.1504948;0.7187315
26122702;41.17994;-8.623465;-0.1505079;0.7187256
26122703;41.17961;-8.623492;-0.1505083;0.7187198
26122704;41.17942;-8.623314;-0.1505052;0.7187166
26122705;41.17934;-8.623014;-0.1505;0.7187151
26122706;41.17951;-8.622561;-0.1504921;0.7187181
26122707;41.17981;-8.622421;-0.1504896;0.7187234
26122708;41.1798;-8.625788;-0.1505484;0.7187231
26122709;41.17992;-8.624264;-0.1505218;0.7187253
26122712;41.18127;-8.620031;-0.1504479;0.7187487
26122713;41.17311;-8.59472;-0.1500062;0.7186064
26122714;41.17342;-8.594798;-0.1500075;0.7186117
26122715;41.1753;-8.593762;-0.1499895;0.7186445
26122716;41.17518;-8.594015;-0.1499939;0.7186425
26122717;41.17591;-8.593556;-0.1499858;0.7186552
26122718;41.17681;-8.593349;-0.1499822;0.7186709
26122719;41.1771;-8.593305;-0.1499815;0.718676
26122720;41.17999;-8.593001;-0.1499762;0.7187263
26122721;41.18055;-8.592943;-0.1499752;0.7187362
26122722;41.18153;-8.592938;-0.1499751;0.7187533
26122723;41.18218;-8.593025;-0.1499766;0.7187647
26122724;41.18289;-8.593184;-0.1499794;0.718777
26122725;41.18492;-8.59386;-0.1499911;0.7188125
26122781;41.18406;-8.593787;-0.1499899;0.7187974
26122782;41.1828;-8.593388;-0.1499829;0.7187755
26122783;41.18219;-8.593245;-0.1499804;0.7187647
26122784;41.18077;-8.593171;-0.1499791;0.71874
26122785;41.1803;-8.593175;-0.1499792;0.7187319
26122786;41.17962;-8.593248;-0.1499805;0.71872
26122787;41.17712;-8.593508;-0.149985;0.7186763
26122788;41.17683;-8.593552;-0.1499858;0.7186712
26122789;41.17591;-8.593761;-0.1499894;0.7186552
26122790;41.18677;-8.594677;-0.1500054;0.7188447
26122791;41.18762;-8.594905;-0.1500094;0.7188596
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122793;41.18898;-8.594833;-0.1500081;0.7188833
26122794;41.18962;-8.594582;-0.1500037;0.7188944
26122848;41.18007;-8.624591;-0.1505275;0.7187278
111636738;41.17797;-8.655065;-0.1510594;0.7186912
111641067;41.18065;-8.649963;-0.1509703;0.7187379
111641069;41.17933;-8.652279;-0.1510108;0.7187149
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111647989;41.17913;-8.652233;-0.15101;0.7187113
111647995;41.17877;-8.652868;-0.151021;0.7187051
111648002;41.17865;-8.653168;-0.1510263;0.7187031
111648004;41.17848;-8.653752;-0.1510365;0.7187001
111648502;41.17821;-8.654667;-0.1510524;0.7186953
111649091;41.17817;-8.654757;-0.151054;0.7186947
112597463;41.17211;-8.622725;-0.1504949;0.7185889
112597479;41.17266;-8.62237;-0.1504887;0.7185985
112597480;41.1724;-8.622562;-0.1504921;0.718594
112597522;41.17143;-8.597262;-0.1500505;0.718577
112597525;41.17128;-8.597003;-0.150046;0.7185744
112597526;41.17099;-8.596692;-0.1500406;0.7185694
112597528;41.17102;-8.596047;-0.1500293;0.7185698
112597541;41.17119;-8.595987;-0.1500283;0.7185728
112597544;41.17103;-8.596249;-0.1500328;0.7185701
112597546;41.17113;-8.59671;-0.1500409;0.7185718
112597547;41.17148;-8.596775;-0.150042;0.7185779
112599861;41.17228;-8.622318;-0.1504878;0.7185917
112599903;41.17228;-8.622954;-0.1504989;0.7185917
112599904;41.17238;-8.62336;-0.150506;0.7185935
112599906;41.17268;-8.623595;-0.1505101;0.7185988
112599907;41.173;-8.623503;-0.1505085;0.7186044
112613531;41.18222;-8.646848;-0.150916;0.7187653
112613532;41.18261;-8.646145;-0.1509037;0.7187721
112613533;41.18413;-8.642933;-0.1508476;0.7187986
112613538;41.18422;-8.642678;-0.1508432;0.7188002
112613540;41.18426;-8.642369;-0.1508378;0.718801
112613542;41.18425;-8.642054;-0.1508323;0.7188008
112613546;41.18415;-8.641681;-0.1508258;0.7187989
112613556;41.17921;-8.632814;-0.150671;0.7187127
112613557;41.17912;-8.632622;-0.1506677;0.7187112
112613558;41.17909;-8.632429;-0.1506643;0.7187107
112613559;41.1791;-8.632188;-0.1506601;0.7187109
112613564;41.17962;-8.627315;-0.150575;0.71872
112613566;41.18008;-8.62368;-0.1505116;0.7187279
112613567;41.18032;-8.62259;-0.1504926;0.7187321
112613570;41.18042;-8.622195;-0.1504857;0.718734
112613574;41.1809;-8.62087;-0.1504626;0.7187423
112613581;41.18275;-8.61725;-0.1503994;0.7187747
112613584;41.18316;-8.613445;-0.150333;0.7187817
112613586;41.18324;-8.612714;-0.1503202;0.7187832
112613587;41.18331;-8.61248;-0.1503161;0.7187843
112613588;41.18341;-8.612226;-0.1503117;0.7187861
112613589;41.18375;-8.611374;-0.1502968;0.718792
112613590;41.1844;-8.609694;-0.1502675;0.7188034
112613592;41.18444;-8.609547;-0.1502649;0.7188042
112613593;41.1846;-8.608741;-0.1502509;0.7188069
112613594;41.18464;-8.608341;-0.1502439;0.7188075
112613595;41.18462;-8.607833;-0.150235;0.7188073
112613596;41.1846;-8.607355;-0.1502267;0.7188068
112613597;41.18451;-8.606876;-0.1502183;0.7188053
112613598;41.18422;-8.605578;-0.1501957;0.7188002
112613600;41.18383;-8.60378;-0.1501643;0.7187935
112613601;41.18373;-8.603294;-0.1501558;0.7187918
112613602;41.18329;-8.601301;-0.150121;0.718784
112613603;41.18244;-8.598184;-0.1500666;0.7187692
112613604;41.18178;-8.595735;-0.1500239;0.7187577
112613605;41.18143;-8.594648;-0.1500049;0.7187515
112613606;41.18102;-8.593636;-0.1499872;0.7187445
112613608;41.18059;-8.592617;-0.1499695;0.7187368
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112613610;41.1799;-8.590665;-0.1499354;0.7187249
112613611;41.17974;-8.589876;-0.1499216;0.718722
112613612;41.17966;-8.589255;-0.1499108;0.7187207
112613613;41.1796;-8.588326;-0.1498946;0.7187195
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
112613618;41.17984;-8.586431;-0.1498615;0.7187238
112613620;41.17999;-8.586136;-0.1498563;0.7187265
112613621;41.18075;-8.584995;-0.1498364;0.7187396
112613622;41.18116;-8.584403;-0.1498261;0.7187468
112613623;41.18123;-8.584269;-0.1498238;0.7187481
112613625;41.18127;-8.584098;-0.1498208;0.7187487
112613626;41.18127;-8.58392;-0.1498177;0.7187487
112613628;41.18102;-8.583324;-0.1498073;0.7187445
112613629;41.18093;-8.583132;-0.1498039;0.7187428
112613631;41.18056;-8.582391;-0.149791;0.7187364
112627996;41.18224;-8.618578;-0.1504226;0.7187657
112627997;41.18179;-8.619308;-0.1504353;0.7187577
112627998;41.18141;-8.619991;-0.1504472;0.7187511
112627999;41.18087;-8.621227;-0.1504688;0.7187418
112628000;41.18066;-8.621902;-0.1504806;0.7187381
112628001;41.18055;-8.622285;-0.1504873;0.7187361
112628005;41.18043;-8.622694;-0.1504944;0.7187341
112628006;41.17986;-8.626829;-0.1505666;0.7187241
112628010;41.17928;-8.632215;-0.1506606;0.7187141
112628012;41.17928;-8.632421;-0.1506642;0.7187139
112628013;41.17929;-8.632584;-0.150667;0.7187141
112628014;41.17944;-8.632841;-0.1506715;0.7187167
112628017;41.18393;-8.640911;-0.1508123;0.7187951
112628019;41.18422;-8.64142;-0.1508212;0.7188002
112628020;41.18432;-8.641662;-0.1508255;0.718802
112628022;41.18439;-8.642004;-0.1508314;0.7188033
112628023;41.1844;-8.642399;-0.1508383;0.7188033
112628024;41.18436;-8.642748;-0.1508444;0.7188027
112628025;41.18427;-8.643056;-0.1508498;0.718801
112628026;41.18277;-8.646217;-0.150905;0.718775
112628027;41.18221;-8.647262;-0.1509232;0.7187652
112629313;41.18037;-8.62291;-0.1504982;0.7187331
112630797;41.18131;-8.620588;-0.1504577;0.7187494
112631533;41.18145;-8.620421;-0.1504547;0.7187518
112632829;41.18091;-8.62268;-0.1504942;0.7187424
112632832;41.18058;-8.623022;-0.1505001;0.7187368
112632836;41.18033;-8.623503;-0.1505085;0.7187323
112633698;41.17952;-8.623425;-0.1505072;0.7187182
112633704;41.17981;-8.623525;-0.1505089;0.7187232
112633972;41.17936;-8.623131;-0.150502;0.7187153
112634552;41.17964;-8.622481;-0.1504907;0.7187203
112634554;41.17939;-8.622753;-0.1504954;0.718716
112636626;41.1813;-8.622113;-0.1504843;0.7187493
112636627;41.18146;-8.622024;-0.1504827;0.718752
112636630;41.18163;-8.621502;-0.1504736;0.718755
112636633;41.18148;-8.621183;-0.150468;0.7187525
112636636;41.18123;-8.621074;-0.1504661;0.7187481
112636640;41.18101;-8.621151;-0.1504675;0.7187442
112637633;41.17973;-8.622059;-0.1504833;0.7187219
112637635;41.18008;-8.621881;-0.1504802;0.7187279
112637638;41.1804;-8.621549;-0.1504744;0.7187337
112638852;41.18267;-8.622577;-0.1504924;0.7187732
112638853;41.18226;-8.622462;-0.1504904;0.718766
112638854;41.18128;-8.622365;-0.1504887;0.718749
112638858;41.17897;-8.622421;-0.1504896;0.7187086
112640152;41.18274;-8.622414;-0.1504895;0.7187743
112640154;41.1824;-8.622318;-0.1504878;0.7187684
112640155;41.18217;-8.622275;-0.1504871;0.7187645
112640157;41.18179;-8.622198;-0.1504857;0.7187578
112640159;41.18148;-8.622187;-0.1504855;0.7187525
112640161;41.18034;-8.622231;-0.1504863;0.7187325
112640162;41.17979;-8.622245;-0.1504866;0.718723
112640768;41.17727;-8.622523;-0.1504914;0.7186788
112641245;41.1779;-8.622481;-0.1504907;0.71869
112641257;41.17859;-8.622633;-0.1504933;0.718702
112641653;41.17708;-8.622362;-0.1504886;0.7186756
112642518;41.1834;-8.622903;-0.150498;0.718786
112642521;41.18303;-8.622725;-0.1504949;0.7187794
112643062;41.18348;-8.622808;-0.1504964;0.7187873
112643064;41.18327;-8.62267;-0.150494;0.7187836
112643065;41.18306;-8.622559;-0.150492;0.71878
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651987;41.17986;-8.589539;-0.1499157;0.7187241
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112651992;41.18112;-8.593495;-0.1499848;0.7187461
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651995;41.18346;-8.601417;-0.150123;0.7187871
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112651999;41.18468;-8.606904;-0.1502188;0.7188083
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112652001;41.18476;-8.607854;-0.1502354;0.7188097
112652002;41.18474;-8.60846;-0.150246;0.7188094
112652003;41.18459;-8.609452;-0.1502633;0.7188067
112652004;41.18455;-8.609679;-0.1502672;0.718806
112652006;41.18437;-8.610345;-0.1502789;0.7188028
112652009;41.18417;-8.610888;-0.1502883;0.7187993
112652011;41.18367;-8.612095;-0.1503094;0.7187907
112652012;41.18353;-8.612453;-0.1503157;0.7187883
112652014;41.18341;-8.612769;-0.1503212;0.7187861
112652015;41.18333;-8.613437;-0.1503328;0.7187846
112652017;41.18291;-8.617283;-0.1504;0.7187775
112652018;41.18287;-8.617503;-0.1504038;0.7187767
112652019;41.18274;-8.617751;-0.1504081;0.7187744
112652825;41.18039;-8.593307;-0.1499815;0.7187334
112652828;41.18011;-8.593616;-0.1499869;0.7187285
112652829;41.18007;-8.594017;-0.1499939;0.7187278
112652830;41.18024;-8.594382;-0.1500003;0.7187307
112652831;41.18057;-8.594522;-0.1500027;0.7187366
112652832;41.18076;-8.594442;-0.1500013;0.7187399
112652833;41.18097;-8.594143;-0.1499961;0.7187434
112652932;41.18095;-8.593472;-0.1499844;0.7187431
112653406;41.17961;-8.59281;-0.1499728;0.7187197
112653914;41.17953;-8.591872;-0.1499565;0.7187185
112653915;41.17941;-8.592318;-0.1499642;0.7187162
112654450;41.18004;-8.591718;-0.1499538;0.7187272
112654452;41.17983;-8.591682;-0.1499531;0.7187236
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664312;41.18144;-8.583872;-0.1498168;0.7187517
112664314;41.18146;-8.584073;-0.1498203;0.718752
112664315;41.1814;-8.58434;-0.149825;0.718751
112664316;41.18132;-8.584466;-0.1498272;0.7187497
112664317;41.1809;-8.585135;-0.1498389;0.7187423
112664318;41.18052;-8.585713;-0.149849;0.7187357
112664320;41.18006;-8.586376;-0.1498605;0.7187276
112664325;41.17997;-8.58658;-0.1498641;0.718726
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664333;41.17973;-8.587591;-0.1498817;0.7187219
114302657;41.18563;-8.624242;-0.1505214;0.7188249
114302729;41.18469;-8.62381;-0.1505139;0.7188085
114302732;41.18774;-8.625837;-0.1505493;0.7188618
114302737;41.1889;-8.626529;-0.1505613;0.718882
114302741;41.18955;-8.626948;-0.1505686;0.7188932
114302744;41.19053;-8.627556;-0.1505793;0.7189103
122491913;41.17436;-8.584574;-0.1498291;0.7186281
126604783;41.17326;-8.626704;-0.1505644;0.7186089
126604785;41.16846;-8.625471;-0.1505429;0.7185251
126608577;41.16915;-8.625621;-0.1505455;0.7185372
128560413;41.1847;-8.613242;-0.1503294;0.7188085
128560415;41.17861;-8.614022;-0.150343;0.7187023
128560419;41.17762;-8.614101;-0.1503444;0.7186851
128560420;41.17655;-8.61413;-0.1503449;0.7186663
128560421;41.17637;-8.614098;-0.1503444;0.7186633
128560423;41.17574;-8.613885;-0.1503406;0.7186521
128560426;41.17499;-8.613618;-0.150336;0.7186392
128560429;41.17407;-8.613302;-0.1503305;0.7186231
128560436;41.17218;-8.612712;-0.1503202;0.7185902
128560437;41.17108;-8.612836;-0.1503223;0.7185709
128560439;41.17037;-8.612925;-0.1503239;0.7185585
128560441;41.16991;-8.612949;-0.1503243;0.7185504
128560443;41.16966;-8.612864;-0.1503228;0.7185462
128560446;41.16703;-8.611778;-0.1503039;0.7185001
128560448;41.16499;-8.610975;-0.1502899;0.7184646
128566335;41.17183;-8.612757;-0.150321;0.7185839
128569678;41.17402;-8.617055;-0.150396;0.7186222
128569766;41.1739;-8.617028;-0.1503955;0.7186201
128571476;41.17479;-8.612689;-0.1503198;0.7186356
128571477;41.17467;-8.611549;-0.1502999;0.7186337
128571478;41.17459;-8.61114;-0.1502928;0.7186322
128571479;41.17451;-8.610853;-0.1502877;0.7186308
128573633;41.17465;-8.614171;-0.1503457;0.7186332
128573635;41.17451;-8.614925;-0.1503588;0.7186308
128573640;41.17428;-8.616114;-0.1503796;0.7186268
128573643;41.17414;-8.617236;-0.1503991;0.7186242
128573644;41.17404;-8.617892;-0.1504106;0.7186225
128575847;41.1737;-8.617978;-0.1504121;0.7186167
128575849;41.1738;-8.61686;-0.1503926;0.7186183
128575853;41.17418;-8.614004;-0.1503427;0.7186251
128577510;41.17422;-8.612751;-0.1503209;0.7186257
128577516;41.17418;-8.611321;-0.1502959;0.7186251
128577517;41.17416;-8.610717;-0.1502854;0.7186247
128577519;41.17411;-8.610068;-0.150274;0.7186238
128578693;41.17272;-8.607433;-0.1502281;0.7185995
128578696;41.17248;-8.607185;-0.1502237;0.7185953
128578699;41.1722;-8.60693;-0.1502193;0.7185904
128578701;41.17199;-8.606716;-0.1502155;0.7185869
128578702;41.1719;-8.6066;-0.1502135;0.7185852
128578704;41.17171;-8.606283;-0.150208;0.7185819
128578706;41.17144;-8.605764;-0.1501989;0.7185772
128579264;41.17301;-8.607455;-0.1502284;0.7186046
128579822;41.17294;-8.60602;-0.1502034;0.7186034
128579825;41.17285;-8.606943;-0.1502195;0.7186018
128579831;41.17289;-8.60708;-0.1502219;0.7186025
128579832;41.17296;-8.607239;-0.1502247;0.7186037
128580161;41.17316;-8.605671;-0.1501973;0.7186073
128580163;41.17305;-8.6058;-0.1501995;0.7186053
128580166;41.17298;-8.605908;-0.1502014;0.718604
128580399;41.17326;-8.608026;-0.1502384;0.718609
128581932;41.17281;-8.605433;-0.1501931;0.7186011
128581937;41.17257;-8.605329;-0.1501913;0.7185969
128583030;41.1723;-8.605348;-0.1501916;0.7185922
128583031;41.17207;-8.605379;-0.1501922;0.7185881
128583033;41.1716;-8.605631;-0.1501966;0.7185801
128583736;41.17147;-8.605457;-0.1501936;0.7185777
128583739;41.17139;-8.605396;-0.1501925;0.7185763
128583741;41.17134;-8.605321;-0.1501912;0.7185754
128583743;41.17127;-8.60518;-0.1501887;0.7185743
128583745;41.17123;-8.604998;-0.1501855;0.7185735
128583747;41.1712;-8.60482;-0.1501824;0.718573
128583750;41.17121;-8.604462;-0.1501762;0.7185732
128583753;41.17126;-8.604206;-0.1501717;0.7185741
128583756;41.17131;-8.603961;-0.1501675;0.7185749
128583757;41.17134;-8.603672;-0.1501624;0.7185755
128583855;41.17136;-8.60291;-0.1501491;0.7185758
128586494;41.17247;-8.605261;-0.1501901;0.7185952
128586496;41.1724;-8.605206;-0.1501892;0.7185939
128586497;41.17231;-8.605088;-0.1501871;0.7185924
128586500;41.17221;-8.604884;-0.1501836;0.7185906
128586501;41.17218;-8.604757;-0.1501814;0.7185901
128587399;41.17139;-8.601277;-0.1501206;0.7185763
128587401;41.17147;-8.60161;-0.1501264;0.7185778
128587402;41.17157;-8.60188;-0.1501311;0.7185794
128587405;41.17163;-8.602075;-0.1501345;0.7185804
128587408;41.17168;-8.602324;-0.1501389;0.7185814
128587410;41.17173;-8.602718;-0.1501458;0.7185823
128587416;41.17178;-8.603105;-0.1501525;0.7185831
128588840;41.17183;-8.603525;-0.1501598;0.718584
128588844;41.17186;-8.603698;-0.1501629;0.7185846
128588845;41.17193;-8.603836;-0.1501653;0.7185858
128588848;41.17204;-8.603929;-0.1501669;0.7185876
128588850;41.1722;-8.604006;-0.1501682;0.7185904
128588853;41.17235;-8.6041;-0.1501699;0.7185931
128588856;41.17247;-8.604216;-0.1501719;0.7185952
128588858;41.17258;-8.604371;-0.1501746;0.7185971
128591046;41.17185;-8.603243;-0.1501549;0.7185844
128591048;41.17195;-8.60343;-0.1501582;0.7185861
128591050;41.17206;-8.60356;-0.1501605;0.718588
128591054;41.17239;-8.603845;-0.1501654;0.7185938
128591056;41.17256;-8.603998;-0.1501681;0.7185967
128591059;41.17271;-8.604149;-0.1501707;0.7185994
128591062;41.1728;-8.604298;-0.1501733;0.7186009
128591064;41.17284;-8.604469;-0.1501763;0.7186016
128591066;41.17284;-8.604597;-0.1501786;0.7186016
128591068;41.17282;-8.604707;-0.1501805;0.7186012
128591070;41.17276;-8.604836;-0.1501827;0.7186002
128591072;41.17267;-8.604918;-0.1501841;0.7185987
128591075;41.17257;-8.604962;-0.1501849;0.7185969
128591076;41.17241;-8.60496;-0.1501849;0.7185942
128591079;41.17234;-8.604917;-0.1501841;0.7185928
128591080;41.17227;-8.60484;-0.1501828;0.7185916
128591901;41.17206;-8.604479;-0.1501765;0.718588
128591902;41.17199;-8.604403;-0.1501752;0.7185867
128591905;41.17188;-8.604349;-0.1501742;0.7185848
128592673;41.17096;-8.604913;-0.1501841;0.7185688
128594096;41.17219;-8.604262;-0.1501727;0.7185903
